Version,Grade,Unit,Lesson,	page,	item,	context,	issues
	FLC,	2,	3,	18,	458,	Practice,	plums,	
	FLC,	2,	3,	18,	459,	Refine,	shells,	
	FLC,	2,	3,	18,	459,	Refine,	base-ten blocks,	
	FLC,	2,	3,	18,	460,	Refine,	pizza ,	unhealthy food
	FLC,	2,	3,	18,	460a,	Quiz,	flowers,	
	FLC,	2,	3,	18,	460a,	Quiz,	baskets,	
	FLC,	2,	3,	18,	460b,	Quiz,	cards,	
	FLC,	2,	3,	18,	460b,	Quiz,	jelly beans,	
	FLC,	2,	3,	18,	X,	,	,	X
	FLC,	2,	3,	18,	438a,	Connect to,	laptops,	
	FLC,	2,	3,	18,	438a,	Connect to,	tablets,	
	FLC,	2,	3,	19,	462a,	Connect to,	paper,	
	FLC,	2,	3,	19,	463,	Explore,	storybooks,	
	FLC,	2,	3,	19,	463,	Explore,	base-ten blocks,	
	FLC,	2,	3,	19,	464,	Explore,	storybooks,	
	FLC,	2,	3,	19,	464,	Explore,	base-ten blocks,	
	FLC,	2,	3,	19,	465,	Practice,	pennies,	
	FLC,	2,	3,	19,	466,	Practice,	coloring books,	
	FLC,	2,	3,	19,	466,	Practice,	base-ten blocks,	
	FLC,	2,	3,	19,	466,	Practice,	pencils,	
	FLC,	2,	3,	19,	466,	Practice,	paper,	
	FLC,	2,	3,	19,	467,	Develop,	pennies,	
	FLC,	2,	3,	19,	462a,	Connect to,	books,	
	FLC,	2,	3,	19,	467,	Develop,	nickels,	
	FLC,	2,	3,	19,	467,	Develop,	piggy bank,	
	FLC,	2,	3,	19,	467,	Develop,	connecting cubes,	
	FLC,	2,	3,	19,	467,	Develop,	base-ten blocks,	
	FLC,	2,	3,	19,	468,	Develop,	pennies,	
	FLC,	2,	3,	19,	468,	Develop,	nickels,	
	FLC,	2,	3,	19,	468,	Develop,	piggy bank,	
	FLC,	2,	3,	19,	468,	Develop,	base-ten blocks,	
	FLC,	2,	3,	19,	469,	Develop,	pennies,	
	FLC,	2,	3,	19,	469,	Develop,	nickels,	
	FLC,	2,	3,	19,	462a,	Connect to,	magazines,	
	FLC,	2,	3,	19,	469,	Develop,	base-ten blocks,	
	FLC,	2,	3,	19,	470,	Develop,	pictures,	
	FLC,	2,	3,	19,	470,	Develop,	phone,	
	FLC,	2,	3,	19,	471,	Practice,	students,	
	FLC,	2,	3,	19,	471,	Practice,	money,	
	FLC,	2,	3,	19,	473,	Develop,	tickets,	
	FLC,	2,	3,	19,	473,	Develop,	fair,	
	FLC,	2,	3,	19,	473,	Develop,	connecting cubes,	
	FLC,	2,	3,	19,	473,	Develop,	base-ten blocks,	
	FLC,	2,	3,	19,	474,	Develop,	tickets,	
	FLC,	2,	3,	19,	462a,	Connect to,	library,	
	FLC,	2,	3,	19,	474,	Develop,	fair,	
	FLC,	2,	3,	19,	474,	Develop,	base-ten blocks,	
	FLC,	2,	3,	19,	477,	Practice,	instruments,	
	FLC,	2,	3,	19,	477,	Practice,	computer game,	
	FLC,	2,	3,	19,	479,	Refine,	peanuts,	
	FLC,	2,	3,	19,	479,	Refine,	walnuts,	
	FLC,	2,	3,	19,	480,	Refine,	peanuts,	
	FLC,	2,	3,	19,	480,	Refine,	walnuts,	
	FLC,	2,	3,	19,	480,	Refine,	toy car,	
	FLC,	2,	3,	19,	480,	Refine,	base-ten blocks,	
	FLC,	2,	3,	19,	462a,	Connect to,	nickels,	
	FLC,	2,	3,	19,	480,	Refine,	stamps,	
	FLC,	2,	3,	19,	481,	Practice,	stamps,	
	FLC,	2,	3,	19,	482,	Practice,	roses,	
	FLC,	2,	3,	19,	482,	Practice,	flowers,	
	FLC,	2,	3,	19,	483,	Refine,	money,	
	FLC,	2,	3,	19,	483,	Refine,	adults,	
	FLC,	2,	3,	19,	483,	Refine,	parade,	
	FLC,	2,	3,	19,	483,	Refine,	cafeteria,	
	FLC,	2,	3,	19,	483,	Refine,	cheese pizza,	unhealthy food
	FLC,	2,	3,	19,	483,	Refine,	sausage pizza,	unhealthy food
	FLC,	2,	3,	19,	462a,	Connect to,	pennies,	
	FLC,	2,	3,	19,	483,	Refine,	base-ten blocks,	
	FLC,	2,	3,	19,	484,	Refine,	buttons,	
	FLC,	2,	3,	19,	484,	Refine,	jar,	
	FLC,	2,	3,	19,	484a,	Quiz,	road trip,	
	FLC,	2,	3,	19,	484a,	Quiz,	pictures,	
	FLC,	2,	3,	19,	484b,	Quiz,	mints,	
	FLC,	2,	3,	19,	X,	,	,	X
	FLC,	2,	3,	19,	462a,	Connect to,	tickets,	
	FLC,	2,	3,	19,	462a,	Connect to,	coupons,	
	FLC,	2,	3,	19,	462a,	Connect to,	snacks,	
	FLC,	2,	3,	20,	486,	Family letter,	teams,	
	FLC,	2,	3,	20,	486a,	Connect to,	library,	
	FLC,	2,	3,	20,	486a,	Connect to,	gymnasium,	
	FLC,	2,	3,	20,	486a,	Connect to,	carnivals,	
	FLC,	2,	3,	20,	486a,	Connect to,	birthdays,	
	FLC,	2,	3,	20,	486a,	Connect to,	balloons,	
	FLC,	2,	3,	20,	486a,	Connect to,	athletic equipment,	
	FLC,	2,	3,	20,	486a,	Connect to,	ribbons,	
	FLC,	2,	3,	20,	486a,	Connect to,	index cards,	
	FLC,	2,	3,	20,	486a,	Connect to,	shells,	
	FLC,	2,	3,	20,	486a,	Connect to,	crabs,	
	FLC,	2,	3,	20,	486,	Family letter,	competition,	
	FLC,	2,	3,	20,	486a,	Connect to,	flowers,	
	FLC,	2,	3,	20,	486a,	Connect to,	trees,	
	FLC,	2,	3,	20,	486a,	Connect to,	houses,	
	FLC,	2,	3,	20,	486a,	Connect to,	stores,	
	FLC,	2,	3,	20,	486a,	Connect to,	park,	
	FLC,	2,	3,	20,	486a,	Connect to,	beach,	
	FLC,	2,	3,	20,	486a,	Connect to,	neighborhood,	
	FLC,	2,	3,	20,	487,	Explore,	oak tree,	
	FLC,	2,	3,	20,	487,	Explore,	fence,	
	FLC,	2,	3,	20,	487,	Explore,	treasure hunt,	
	FLC,	2,	3,	20,	486,	Family letter,	tigers,	
	FLC,	2,	3,	20,	487,	Explore,	base-ten blocks,	
	FLC,	2,	3,	20,	487,	Explore,	connecting cubes,	
	FLC,	2,	3,	20,	487,	Explore,	base-ten blocks,	
	FLC,	2,	3,	20,	489,	Practice,	base-ten blocks,	
	FLC,	2,	3,	20,	490,	Practice,	path,	
	FLC,	2,	3,	20,	490,	Practice,	park,	
	FLC,	2,	3,	20,	491,	Develop,	water balloons,	
	FLC,	2,	3,	20,	491,	Develop,	base-ten blocks,	
	FLC,	2,	3,	20,	491,	Develop,	connecting cubes,	
	FLC,	2,	3,	20,	492,	Develop,	water balloons,	
	FLC,	2,	3,	20,	486,	Family letter,	lions,	
	FLC,	2,	3,	20,	493,	Develop,	balloons,	
	FLC,	2,	3,	20,	493,	Develop,	base-ten blocks,	
	FLC,	2,	3,	20,	494,	Develop,	bowling pins,	
	FLC,	2,	3,	20,	494,	Develop,	bowling ball,	
	FLC,	2,	3,	20,	494,	Develop,	soccer,	
	FLC,	2,	3,	20,	496,	Practice,	apples,	
	FLC,	2,	3,	20,	496,	Practice,	pears,	
	FLC,	2,	3,	20,	496,	Practice,	peaches,	
	FLC,	2,	3,	20,	496,	Practice,	plums,	
	FLC,	2,	3,	20,	496,	Practice,	cards,	
	FLC,	2,	3,	20,	486,	Family letter,	bears,	
	FLC,	2,	3,	20,	496,	Practice,	blocks,	
	FLC,	2,	3,	20,	497,	Refine,	nature walk,	
	FLC,	2,	3,	20,	497,	Refine,	rocks,	
	FLC,	2,	3,	20,	497,	Refine,	pinecones,	
	FLC,	2,	3,	20,	497,	Refine,	feathers,	
	FLC,	2,	3,	20,	497,	Refine,	acorns,	
	FLC,	2,	3,	20,	497,	Refine,	fish,	
	FLC,	2,	3,	20,	497,	Refine,	turtles,	
	FLC,	2,	3,	20,	497,	Refine,	frogs,	
	FLC,	2,	3,	20,	497,	Refine,	snakes,	
	FLC,	2,	3,	20,	486,	Family letter,	hawks,	
	FLC,	2,	3,	20,	498,	Refine,	park,	
	FLC,	2,	3,	20,	498,	Refine,	cans,	
	FLC,	2,	3,	20,	498,	Refine,	recycling bin,	
	FLC,	2,	3,	20,	498,	Refine,	base-ten blocks,	
	FLC,	2,	3,	20,	499,	Practice,	leaves,	
	FLC,	2,	3,	20,	499,	Practice,	flowers,	
	FLC,	2,	3,	20,	499,	Practice,	benches,	
	FLC,	2,	3,	20,	500,	Practice,	jump ropes,	
	FLC,	2,	3,	20,	500,	Practice,	gardens,	
	FLC,	2,	3,	20,	500,	Practice,	daisies,	
	FLC,	2,	3,	20,	486a,	Connect to,	playground,	
	FLC,	2,	3,	20,	500,	Practice,	roses,	
	FLC,	2,	3,	20,	500,	Practice,	tulips,	
	FLC,	2,	3,	20,	500,	Practice,	sunflowers,	
	FLC,	2,	3,	20,	501,	Refine,	train,	
	FLC,	2,	3,	20,	501,	Refine,	cars,	
	FLC,	2,	3,	20,	501,	Refine,	oak trees,	
	FLC,	2,	3,	20,	501,	Refine,	maple trees,	
	FLC,	2,	3,	20,	501,	Refine,	elm trees,	
	FLC,	2,	3,	20,	501,	Refine,	base-ten blocks,	
	FLC,	2,	3,	20,	501,	Refine,	cards,	
	FLC,	2,	3,	20,	486a,	Connect to,	computer lab,	
	FLC,	2,	3,	20,	502,	Refine,	cards,	
	FLC,	2,	3,	20,	502,	Refine,	base-ten blocks,	
	FLC,	2,	3,	20,	502a,	Quiz,	game,	
	FLC,	2,	3,	20,	502a,	Quiz,	dogs,	
	FLC,	2,	3,	20,	502a,	Quiz,	cats,	
	FLC,	2,	3,	20,	502a,	Quiz,	rabbits,	
	FLC,	2,	3,	20,	X,	,	,	X
	FLC,	2,	3,	20,	486a,	Connect to,	cafeteria,	
	FLC,	2,	3,	MIA,	X,	,	,	
	FLC,	2,	4,,	517f,	Background,	paper clips,	
	FLC,	2,	4,,	517i,	Background,	plants,	
	FLC,	2,	4,,	614c,	Assessment,	pencils,	
	FLC,	2,	4,,	614c,	Assessment,	rulers,	
	FLC,	2,	4,,	614c,	Assessment,	paper clips,	
	FLC,	2,	4,,	614c,	Assessment,	desks,	
	FLC,	2,	4,,	614c,	Assessment,	chalkboard,	
	FLC,	2,	4,,	614c,	Assessment,	snake,	
	FLC,	2,	4,,	614c,	Assessment,	boat,	
	FLC,	2,	4,,	614c,	Assessment,	plant,	
	FLC,	2,	4,,	614d,	Assessment,	paintbrush,	
	FLC,	2,	4,,	517f,	Background,	rulers,	
	FLC,	2,	4,,	614d,	Assessment,	rulers,	
	FLC,	2,	4,,	614d,	Assessment,	sticks,	
	FLC,	2,	4,,	614d,	Assessment,	erasers,	
	FLC,	2,	4,,	614d,	Assessment,	pencils,	
	FLC,	2,	4,,	614e,	Assessment,	comb,	
	FLC,	2,	4,,	614e,	Assessment,	couch,	
	FLC,	2,	4,,	614e,	Assessment,	bed,	
	FLC,	2,	4,,	614e,	Assessment,	carrots,	
	FLC,	2,	4,,	614e,	Assessment,	sneaker,	
	FLC,	2,	4,,	614e,	Assessment,	crayons,	
	FLC,	2,	4,,	517f,	Background,	finger,	
	FLC,	2,	4,,	688,	Math in Action,	buttons,	
	FLC,	2,	4,,	688,	Math in Action,	pencil box,	
	FLC,	2,	4,,	688,	Math in Action,	wood scraps,	
	FLC,	2,	4,,	688,	Math in Action,	paper,	
	FLC,	2,	4,,	689,	Math in Action,	buttons,	
	FLC,	2,	4,,	690,	Math in Action,	buttons,	
	FLC,	2,	4,,	690,	Math in Action,	box,	
	FLC,	2,	4,,	690,	Math in Action,	books,	
	FLC,	2,	4,,	691,	Math in Action,	rulers,	
	FLC,	2,	4,,	691,	Math in Action,	paper,	
	FLC,	2,	4,,	517f,	Background,	quarters,	
	FLC,	2,	4,,	691,	Math in Action,	buttons,	
	FLC,	2,	4,,	691,	Math in Action,	box,	
	FLC,	2,	4,,	692,	Math in Action,	wood scraps,	
	FLC,	2,	4,,	693,	Math in Action,	wood scraps,	
	FLC,	2,	4,,	693,	Math in Action,	paper,	
	FLC,	2,	4,,	694,	Math in Action,	wooden hearts,	
	FLC,	2,	4,,	694,	Math in Action,	wooden letters,	
	FLC,	2,	4,,	694,	Math in Action,	money,	
	FLC,	2,	4,,	695,	Math in Action,	garden border,	
	FLC,	2,	4,,	695,	Math in Action,	bottles,	
	FLC,	2,	4,,	517f,	Background,	crayons,	
	FLC,	2,	4,,	695,	Math in Action,	paper,	
	FLC,	2,	4,,	696,	Review,	crayons,	
	FLC,	2,	4,,	696,	Review,	pencils,	
	FLC,	2,	4,,	696,	Review,	rulers,	
	FLC,	2,	4,,	696,	Review,	iguana,	
	FLC,	2,	4,,	696,	Review,	gecko,	
	FLC,	2,	4,,	696,	Review,	straws,	
	FLC,	2,	4,,	696,	Review,	bag,	
	FLC,	2,	4,,	697,	Review,	ropes,	
	FLC,	2,	4,,	697,	Review,	horse,	
	FLC,	2,	4,,	517g,	Background,	crayons,	
	FLC,	2,	4,,	697,	Review,	roller skate,	
	FLC,	2,	4,,	697,	Review,	football field,	
	FLC,	2,	4,,	697,	Review,	cafeteria table,	
	FLC,	2,	4,,	697,	Review,	book,	
	FLC,	2,	4,,	697,	Review,	lawn,	
	FLC,	2,	4,,	697,	Literacy Connection,	dog,	
	FLC,	2,	4,,	698b,	Assessment,	bugs,	
	FLC,	2,	4,,	698b,	Assessment,	snakes,	
	FLC,	2,	4,,	698b,	Assessment,	shells,	
	FLC,	2,	4,,	698b,	Assessment,	erasers,	
	FLC,	2,	4,,	517g,	Background,	erasers,	
	FLC,	2,	4,,	698c,	Assessment,	rulers,	
	FLC,	2,	4,,	698c,	Assessment,	pencils,	
	FLC,	2,	4,,	698c,	Assessment,	cornstalk,	
	FLC,	2,	4,,	698d,	Assessment,	truck,	
	FLC,	2,	4,,	698d,	Assessment,	crayons,	
	FLC,	2,	4,,	698d,	Assessment,	wood,	
	FLC,	2,	4,,	698d,	Assessment,	fence,	
	FLC,	2,	4,,	698d,	Assessment,	gate,	
	FLC,	2,	4,,	698d,	Assessment,	ribbon,	
	FLC,	2,	4,,	698d,	Assessment,	scrap box,	
	FLC,	2,	4,,	517g,	Background,	rulers,	
	FLC,	2,	4,,	517h,	Background,	aligators,	
	FLC,	2,	4,	21,	519,	Family letter,	quarters,	
	FLC,	2,	4,	21,	520a,	Connect to,	art room,	
	FLC,	2,	4,	21,	520a,	Connect to,	books,	
	FLC,	2,	4,	21,	520a,	Connect to,	library,	
	FLC,	2,	4,	21,	520a,	Connect to,	bookshelves,	
	FLC,	2,	4,	21,	520a,	Connect to,	desks,	
	FLC,	2,	4,	21,	521,	Explore,	markers,	
	FLC,	2,	4,	21,	521,	Explore,	rulers,	
	FLC,	2,	4,	21,	521,	Explore,	yarn,	
	FLC,	2,	4,	21,	521,	Explore,	ribbon,	
	FLC,	2,	4,	21,	522,	Explore,	markers,	
	FLC,	2,	4,	21,	519,	Family letter,	rulers,	
	FLC,	2,	4,	21,	522,	Explore,	quarters,	
	FLC,	2,	4,	21,	522,	Explore,	fingers,	
	FLC,	2,	4,	21,	522,	Explore,	rulers,	
	FLC,	2,	4,	21,	522,	Explore,	shoes,	
	FLC,	2,	4,	21,	523,	Practice,	bookshelves,	
	FLC,	2,	4,	21,	523,	Practice,	crayons,	
	FLC,	2,	4,	21,	523,	Practice,	shoes,	
	FLC,	2,	4,	21,	523,	Practice,	desks,	
	FLC,	2,	4,	21,	523,	Practice,	backpacks,	
	FLC,	2,	4,	21,	523,	Practice,	pencil case,	
	FLC,	2,	4,	21,	520,	Family letter,	rulers,	
	FLC,	2,	4,	21,	524,	Practice,	pencils,	
	FLC,	2,	4,	21,	524,	Practice,	rulers,	
	FLC,	2,	4,	21,	525,	Develop,	yarn,	
	FLC,	2,	4,	21,	525,	Develop,	rulers,	
	FLC,	2,	4,	21,	526,	Develop,	yarn,	
	FLC,	2,	4,	21,	526,	Develop,	rulers,	
	FLC,	2,	4,	21,	527,	Develop,	yarn,	
	FLC,	2,	4,	21,	527,	Develop,	rulers,	
	FLC,	2,	4,	21,	527,	Develop,	crayons,	
	FLC,	2,	4,	21,	527,	Develop,	scissors,	
	FLC,	2,	4,	21,	520a,	Connect to,	classroom,	
	FLC,	2,	4,	21,	528,	Develop,	paintbrush,	
	FLC,	2,	4,	21,	528,	Develop,	rulers,	
	FLC,	2,	4,	21,	528,	Develop,	crayons,	
	FLC,	2,	4,	21,	529,	Practice,	crayons,	
	FLC,	2,	4,	21,	529,	Practice,	rulers,	
	FLC,	2,	4,	21,	529,	Practice,	string,	
	FLC,	2,	4,	21,	529,	Fluency,	tape,	
	FLC,	2,	4,	21,	529,	Fluency,	pencils,	
	FLC,	2,	4,	21,	529,	Fluency,	shoes,	
	FLC,	2,	4,	21,	529,	Fluency,	fish,	
	FLC,	2,	4,	21,	520a,	Connect to,	boxes,	
	FLC,	2,	4,	21,	530,	Practice,	string,	
	FLC,	2,	4,	21,	530,	Practice,	rulers,	
	FLC,	2,	4,	21,	530,	Practice,	yarn,	
	FLC,	2,	4,	21,	530,	Practice,	pencils,	
	FLC,	2,	4,	21,	531,	Refine,	pretzels,	
	FLC,	2,	4,	21,	531,	Refine,	rulers,	
	FLC,	2,	4,	21,	531,	Refine,	yarn,	
	FLC,	2,	4,	21,	531,	Refine,	ribbon,	
	FLC,	2,	4,	21,	532,	Refine,	paper bin,	
	FLC,	2,	4,	21,	532,	Refine,	markers,	
	FLC,	2,	4,	21,	520a,	Connect to,	pencil case,	
	FLC,	2,	4,	21,	532,	Refine,	leaves,	
	FLC,	2,	4,	21,	533,	Practice,	centimeter ruler,	
	FLC,	2,	4,	21,	533,	Practice,	string,	
	FLC,	2,	4,	21,	534,	Practice,	pencils,	
	FLC,	2,	4,	21,	534,	Practice,	rulers,	
	FLC,	2,	4,	21,	534,	Practice,	carrots,	
	FLC,	2,	4,	21,	535,	Refine,	bracelets,	
	FLC,	2,	4,	21,	535,	Refine,	rulers,	
	FLC,	2,	4,	21,	535,	Refine,	celery,	
	FLC,	2,	4,	21,	535,	Refine,	wood,	
	FLC,	2,	4,	21,	520a,	Connect to,	paper bin,	
	FLC,	2,	4,	21,	535,	Refine,	paper,	
	FLC,	2,	4,	21,	536,	Refine,	pencils,	
	FLC,	2,	4,	21,	536,	Refine,	toy cars,	
	FLC,	2,	4,	21,	536a,	Quiz,	pencils,	
	FLC,	2,	4,	21,	536a,	Quiz,	toy cars,	
	FLC,	2,	4,	21,	536b,	Quiz,	pretzels,	
	FLC,	2,	4,	21,	536b,	Quiz,	rulers,	
	FLC,	2,	4,	21,	 ,	,	,	X
	FLC,	2,	4,	21,	520a,	Connect to,	cafeteria,	
	FLC,	2,	4,	21,	520a,	Connect to,	markers,	
	FLC,	2,	4,	22,	537,	Family letter,	rulers,	
	FLC,	2,	4,	22,	538a,	Connect to,	measuring tape,	
	FLC,	2,	4,	22,	553,	Fluency,	lunch bags,	
	FLC,	2,	4,	22,	553,	Fluency,	tape,	
	FLC,	2,	4,	22,	554,	Practice,	ribbons,	
	FLC,	2,	4,	22,	554,	Practice,	rulers,	
	FLC,	2,	4,	22,	554,	Practice,	picnic tables,	
	FLC,	2,	4,	22,	554,	Practice,	crayons,	
	FLC,	2,	4,	22,	554,	Practice,	toothbrush,	
	FLC,	2,	4,	22,	554,	Practice,	piano,	
	FLC,	2,	4,	22,	554,	Practice,	sofa,	
	FLC,	2,	4,	22,	554,	Practice,	slice of bread,	
	FLC,	2,	4,	22,	538a,	Connect to,	rulers,	
	FLC,	2,	4,	22,	555,	Refine,	rolling pin,	
	FLC,	2,	4,	22,	555,	Refine,	yardstick,	
	FLC,	2,	4,	22,	555,	Refine,	rulers,	
	FLC,	2,	4,	22,	555,	Refine,	erasers,	
	FLC,	2,	4,	22,	555,	Refine,	truck,	
	FLC,	2,	4,	22,	555,	Refine,	backpack,	
	FLC,	2,	4,	22,	555,	Refine,	crayons,	
	FLC,	2,	4,	22,	556,	Refine,	measuring tape,	
	FLC,	2,	4,	22,	556,	Refine,	rulers,	
	FLC,	2,	4,	22,	556,	Refine,	cars,	
	FLC,	2,	4,	22,	539,	Explore,	yarn,	
	FLC,	2,	4,	22,	556,	Refine,	wire,	
	FLC,	2,	4,	22,	556,	Refine,	yardstick,	
	FLC,	2,	4,	22,	557,	Practice,	string,	
	FLC,	2,	4,	22,	557,	Practice,	meter stick,	
	FLC,	2,	4,	22,	558,	Practice,	park bench,	
	FLC,	2,	4,	22,	558,	Practice,	stamp,	
	FLC,	2,	4,	22,	558,	Practice,	paper clip,	
	FLC,	2,	4,	22,	558,	Practice,	sandbox,	
	FLC,	2,	4,	22,	558,	Practice,	yarn,	
	FLC,	2,	4,	22,	558,	Practice,	chalkboard,	
	FLC,	2,	4,	22,	539,	Explore,	rulers,	
	FLC,	2,	4,	22,	558,	Practice,	measuring tape,	
	FLC,	2,	4,	22,	558,	Practice,	yardstick,	
	FLC,	2,	4,	22,	558,	Practice,	meter stick,	
	FLC,	2,	4,	22,	558,	Practice,	inch ruler,	
	FLC,	2,	4,	22,	558,	Practice,	centimeter ruler,	
	FLC,	2,	4,	22,	559,	Refine,	bike,	
	FLC,	2,	4,	22,	559,	Refine,	rulers,	
	FLC,	2,	4,	22,	559,	Refine,	yardstick,	
	FLC,	2,	4,	22,	559,	Refine,	meter stick,	
	FLC,	2,	4,	22,	559,	Refine,	measuring tape,	
	FLC,	2,	4,	22,	539,	Explore,	scissors,	
	FLC,	2,	4,	22,	559,	Refine,	centimeter ruler,	
	FLC,	2,	4,	22,	559,	Refine,	gummy worm,	unhealthy food
	FLC,	2,	4,	22,	559,	Refine,	nickel,	
	FLC,	2,	4,	22,	559,	Refine,	gym,	
	FLC,	2,	4,	22,	559,	Refine,	poster,	
	FLC,	2,	4,	22,	560,	Refine,	stick,	
	FLC,	2,	4,	22,	560,	Refine,	rulers,	
	FLC,	2,	4,	22,	560,	Refine,	bed,	
	FLC,	2,	4,	22,	560,	Refine,	measuring tape,	
	FLC,	2,	4,	22,	560a,	Quiz,	shoe,	
	FLC,	2,	4,	22,	540,	Explore,	scissors,	
	FLC,	2,	4,	22,	560a,	Quiz,	door,	
	FLC,	2,	4,	22,	560a,	Quiz,	cars,	
	FLC,	2,	4,	22,	560a,	Quiz,	book,	
	FLC,	2,	4,	22,	560a,	Quiz,	meter stick,	
	FLC,	2,	4,	22,	560a,	Quiz,	giraffe,	
	FLC,	2,	4,	22,	560a,	Quiz,	road,	
	FLC,	2,	4,	22,	560a,	Quiz,	telephone pole,	
	FLC,	2,	4,	22,	560a,	Quiz,	carrot,	
	FLC,	2,	4,	22,	560b,	Quiz,	hair clip,	
	FLC,	2,	4,	22,	560b,	Quiz,	yardstick,	
	FLC,	2,	4,	22,	540,	Explore,	rulers,	
	FLC,	2,	4,	22,	560b,	Quiz,	rocket,	
	FLC,	2,	4,	22,	 ,	,	,	X
	FLC,	2,	4,	22,	541,	Practice,	measuring tape,	
	FLC,	2,	4,	22,	541,	Practice,	yardstick,	
	FLC,	2,	4,	22,	541,	Practice,	rulers,	
	FLC,	2,	4,	22,	537,	Family letter,	yardstick,	
	FLC,	2,	4,	22,	542,	Practice,	pencils,	
	FLC,	2,	4,	22,	542,	Practice,	rulers,	
	FLC,	2,	4,	22,	542,	Practice,	scissors,	
	FLC,	2,	4,	22,	543,	Develop,	yardstick,	
	FLC,	2,	4,	22,	543,	Develop,	desk,	
	FLC,	2,	4,	22,	543,	Develop,	measuring tape,	
	FLC,	2,	4,	22,	543,	Develop,	rulers,	
	FLC,	2,	4,	22,	544,	Develop,	desk,	
	FLC,	2,	4,	22,	544,	Develop,	measuring tape,	
	FLC,	2,	4,	22,	544,	Develop,	rulers,	
	FLC,	2,	4,	22,	537,	Family letter,	meter stick,	
	FLC,	2,	4,	22,	545,	Develop,	yardstick,	
	FLC,	2,	4,	22,	545,	Develop,	yarn,	
	FLC,	2,	4,	22,	545,	Develop,	rulers,	
	FLC,	2,	4,	22,	545,	Develop,	measuring tape,	
	FLC,	2,	4,	22,	545,	Develop,	chairs,	
	FLC,	2,	4,	22,	545,	Develop,	tables,	
	FLC,	2,	4,	22,	545,	Develop,	books,	
	FLC,	2,	4,	22,	545,	Develop,	folders,	
	FLC,	2,	4,	22,	545,	Develop,	pencils,	
	FLC,	2,	4,	22,	546,	Develop,	shoe,	
	FLC,	2,	4,	22,	537,	Family letter,	measuring tape,	
	FLC,	2,	4,	22,	546,	Develop,	stamp,	
	FLC,	2,	4,	22,	546,	Develop,	envelope,	
	FLC,	2,	4,	22,	546,	Develop,	car,	
	FLC,	2,	4,	22,	546,	Develop,	classroom,	
	FLC,	2,	4,	22,	546,	Develop,	wagon,	
	FLC,	2,	4,	22,	546,	Develop,	sticky notes,	
	FLC,	2,	4,	22,	546,	Develop,	yardsticks,	
	FLC,	2,	4,	22,	546,	Develop,	feathers,	
	FLC,	2,	4,	22,	547,	Practice,	flamingos,	
	FLC,	2,	4,	22,	547,	Practice,	yardsticks,	
	FLC,	2,	4,	22,	538,	Family letter,	rulers,	
	FLC,	2,	4,	22,	547,	Practice,	rulers,	
	FLC,	2,	4,	22,	547,	Fluency,	bike,	
	FLC,	2,	4,	22,	547,	Fluency,	books,	
	FLC,	2,	4,	22,	547,	Fluency,	leaves,	
	FLC,	2,	4,	22,	547,	Fluency,	stickers,	
	FLC,	2,	4,	22,	547,	Fluency,	tables,	
	FLC,	2,	4,	22,	547,	Fluency,	windows,	
	FLC,	2,	4,	22,	547,	Fluency,	markers,	
	FLC,	2,	4,	22,	547,	Fluency,	crackers,	
	FLC,	2,	4,	22,	547,	Fluency,	blankets,	
	FLC,	2,	4,	22,	538,	Family letter,	yardstick,	
	FLC,	2,	4,	22,	547,	Fluency,	tents,	
	FLC,	2,	4,	22,	547,	Fluency,	rulers,	
	FLC,	2,	4,	22,	548,	Practice,	markers,	
	FLC,	2,	4,	22,	548,	Practice,	rulers,	
	FLC,	2,	4,	22,	548,	Practice,	platforms,	
	FLC,	2,	4,	22,	549,	Develop,	whiteboard,	
	FLC,	2,	4,	22,	549,	Develop,	centimeter ruler,	
	FLC,	2,	4,	22,	549,	Develop,	meter stick,	
	FLC,	2,	4,	22,	549,	Develop,	measuring tape,	
	FLC,	2,	4,	22,	550,	Develop,	whiteboard,	
	FLC,	2,	4,	22,	538,	Family letter,	measuring tape,	
	FLC,	2,	4,	22,	550,	Develop,	meter stick,	
	FLC,	2,	4,	22,	550,	Develop,	measuring tape,	
	FLC,	2,	4,	22,	551,	Develop,	whiteboard,	
	FLC,	2,	4,	22,	551,	Develop,	meter stick,	
	FLC,	2,	4,	22,	551,	Develop,	measuring tape,	
	FLC,	2,	4,	22,	551,	Develop,	centimeter ruler,	
	FLC,	2,	4,	22,	551,	Develop,	chairs,	
	FLC,	2,	4,	22,	551,	Develop,	tables,	
	FLC,	2,	4,	22,	551,	Develop,	books,	
	FLC,	2,	4,	22,	551,	Develop,	folders,	
	FLC,	2,	4,	22,	538a,	Connect to,	yard stick,	
	FLC,	2,	4,	22,	551,	Develop,	pencils,	
	FLC,	2,	4,	22,	552,	Develop,	hot dog,	
	FLC,	2,	4,	22,	552,	Develop,	jump rope,	
	FLC,	2,	4,	22,	552,	Develop,	pencils,	
	FLC,	2,	4,	22,	552,	Develop,	height,	
	FLC,	2,	4,	22,	552,	Develop,	books,	
	FLC,	2,	4,	22,	552,	Develop,	keys,	
	FLC,	2,	4,	22,	552,	Develop,	ribbons,	
	FLC,	2,	4,	22,	553,	Practice,	yarn,	
	FLC,	2,	4,	22,	553,	Practice,	string,	
	FLC,	2,	4,	22,	538a,	Connect to,	meter stick,	
	FLC,	2,	4,	22,	553,	Practice,	rulers,	
	FLC,	2,	4,	22,	553,	Fluency,	rug,	
